S,K,sigma,T,r,price,vega,theta,rho
100.0,100.0,0.5710526315789474,2.0,0.04,34.142064937390835,49.718321763336206,-8.502130014119189,70.2092696979346
100.0,100.0,0.5710526315789474,2.0,0.06,35.552611918815394,48.435859838805975,-9.039646532855423,70.82634089735411
100.0,100.0,0.5710526315789474,2.0,0.08,36.97435071419498,47.07086118628232,-9.573114997584709,71.32825524515616
100.0,100.0,0.5710526315789474,2.0,0.1,38.40496863423893,45.63224666032967,-10.100312000820146,71.7141673151985
100.0,100.0,0.6,0.05,0.0,5.348360777384514,8.900571747852265,-53.40343048711359,2.3662909805653873
100.0,100.0,0.6,0.05,0.02,5.395811209997909,8.89587546328056,-54.32675233965366,2.378748899925734
100.0,100.0,0.6,0.05,0.04,5.443510595484717,8.890687715833758,-55.25707520287045,2.391186134834873
100.0,100.0,0.6,0.05,0.06,5.491458512179037,8.885009368347239,-56.19437847565828,2.403601887979042
100.0,100.0,0.6,0.05,0.08,5.539654522491489,8.878841364868306,-57.13864077216411,2.415995364346419
100.0,100.0,0.6,0.05,0.1,5.58809817295662,8.872184730394611,-58.08983992508747,2.428365771359899
100.0,100.0,0.6,0.26666666666666666,0.0,12.311508854662115,20.355552662796175,-22.8999967456457,11.691798819378386
100.0,100.0,0.6,0.26666666666666666,0.02,12.546526895905451,20.29833611636656,-23.721364303457776,11.809815633938541
100.0,100.0,0.6,0.26666666666666666,0.04,12.78389374042952,20.23528386946776,-24.55369508321843,11.926671533781294
100.0,100.0,0.6,0.26666666666666666,0.06,13.023585715540733,20.166451350135954,-25.39678003921394,12.042321201382162
100.0,100.0,0.6,0.26666666666666666,0.08,13.265578249672892,20.09189893483046,-26.250402323783906,12.156720073665454
100.0,100.0,0.6,0.26666666666666666,0.1,13.50984588787253,20.01169186018317,-27.114337485758732,12.269824381473772
100.0,100.0,0.6,0.48333333333333334,0.0,16.521336368569145,27.138605915311867,-16.84465194743495,20.17401037759579
100.0,100.0,0.6,0.48333333333333334,0.02,16.92722375321707,27.000501362509297,-17.603647906398628,20.4139706336607
100.0,100.0,0.6,0.48333333333333334,0.04,17.33786430464611,26.84867699804001,-18.373603461897908,20.649297679299657
100.0,100.0,0.6,0.48333333333333334,0.06,17.75316361434325,26.68337253716453,-19.154070706734878,20.87981800731943
100.0,100.0,0.6,0.48333333333333334,0.08,18.1730238599596,26.504847930548696,-19.944586514660326,21.105363786515188
100.0,100.0,0.6,0.48333333333333334,0.1,18.597343921497007,26.31338268323068,-20.74467334671734,21.32577312610845
100.0,100.0,0.6,0.7000000000000001,0.0,19.81843506805413,32.34288895337743,-13.86123812287604,28.06354772618106
100.0,100.0,0.6,0.7000000000000001,0.02,20.38328897350128,32.10479166103016,-14.57119885226843,28.42008491394267
100.0,100.0,0.6,0.7000000000000001,0.04,20.955166846472544,31.84367022626784,-15.291051811411297,28.765880002688917
100.0,100.0,0.6,0.7000000000000001,0.06,21.53385003949252,31.560116293650385,-16.020097465089005,29.100555624453143
100.0,100.0,0.6,0.7000000000000001,0.08,22.11911255141264,31.254768564084614,-16.757615546593406,29.42375391737501
100.0,100.0,0.6,0.7000000000000001,0.1,22.71072142556119,30.928310398858045,-17.50286693055759,29.73513731732901
100.0,100.0,0.6,0.9166666666666667,0.0,22.60623530436024,36.652292014451234,-11.995295568365858,35.472142152168225
100.0,100.0,0.6,0.9166666666666667,0.02,23.32031073789466,36.299357390123035,-12.663764920393737,35.9321979995341
100.0,100.0,0.6,0.9166666666666667,0.04,24.043392879337446,35.91322434852548,-13.340591398796308,36.37270360847426
100.0,100.0,0.6,0.9166666666666667,0.06,24.77508431693898,35.49502802203295,-14.024825417879304,36.79302599632464
100.0,100.0,0.6,0.9166666666666667,0.08,25.514975448108352,35.04598826616525,-14.715493993928224,37.19257934897451
100.0,100.0,0.6,0.9166666666666667,0.1,26.262645439327926,34.56740373632336,-15.411604128989119,37.570826640096875
100.0,100.0,0.6,1.1333333333333335,0.0,25.05573702555037,40.35895181497092,-10.683251951021715,42.468415685521464
100.0,100.0,0.6,1.1333333333333335,0.02,25.910624959982847,39.87901562235752,-11.315303365729747,43.015289722656206
100.0,100.0,0.6,1.1333333333333335,0.04,26.77614184985425,39.3551970699012,-11.953945768350467,43.531152079004265
100.0,100.0,0.6,1.1333333333333335,0.06,27.65165821669199,38.78938231846145,-12.597988509161512,44.015093580743574
100.0,100.0,0.6,1.1333333333333335,0.08,28.536527327104594,38.183589033524996,-13.246218159598545,44.46629838526067
100.0,100.0,0.6,1.1333333333333335,0.1,29.430087086236703,37.53995441500489,-13.89740380800363,44.88404657902649
100.0,100.0,0.6,1.35,0.0,27.25867213012414,43.62079337803033,-9.693509639562294,49.100396312166204
100.0,100.0,0.6,1.35,0.02,28.246905477395543,43.00360498365284,-10.292883195182714,49.71554092004066
100.0,100.0,0.6,1.35,0.04,29.246993591650543,42.33160410355187,-10.896968748869112,50.28566449769359
100.0,100.0,0.6,1.35,0.06,30.258024072306256,41.60764602301919,-11.504347815589721,50.809595735672815
100.0,100.0,0.6,1.35,0.08,31.27906270774006,40.83477100606165,-12.113583215988353,51.286325497072276
100.0,100.0,0.6,1.35,0.1,32.30915675471429,40.01618306854971,-12.723226625624228,51.715010240278
100.0,100.0,0.6,1.5666666666666667,0.0,29.271110603761244,46.53509517206915,-8.910975671247282,55.40429669372035
100.0,100.0,0.6,1.5666666666666667,0.02,30.385937350012952,45.77187070869461,-9.480591416063975,56.06826696125896
100.0,100.0,0.6,1.5666666666666667,0.04,31.51343164058399,44.94286192584215,-10.052993970033581,56.67079938249917
100.0,100.0,0.6,1.5666666666666667,0.06,32.6523504596904,44.05211784680548,-10.626552757414384,57.210510542903755
100.0,100.0,0.6,1.5666666666666667,0.08,33.80142568810291,43.10392973996934,-11.199626083527374,57.68627427752607
100.0,100.0,0.6,1.5666666666666667,0.1,34.95936928768744,42.10279677595643,-11.770571210796572,58.097225307943695
100.0,100.0,0.6,1.7833333333333334,0.0,31.130340434047355,49.167055172953155,-8.271093393580905,61.408779779641115
100.0,100.0,0.6,1.7833333333333334,0.02,32.3655781629349,48.25018755024969,-8.81332263919933,62.10178874152823
100.0,100.0,0.6,1.7833333333333334,0.04,33.61387789625916,47.2566866001123,-9.35640777464132,62.71469711858333
100.0,100.0,0.6,1.7833333333333334,0.06,34.87362189580772,46.192023064413924,-9.898523352806482,63.245995441900845
100.0,100.0,0.6,1.7833333333333334,0.08,36.14316604118776,45.0619677552189,-10.437843801867883,63.6945556679007
100.0,100.0,0.6,1.7833333333333334,0.1,37.42084749004839,43.87253964375783,-10.972556229031447,64.05963381978731
100.0,100.0,0.6,2.0,0.0,32.86267594591274,51.56304548094816,-7.7344568221422225,67.13732405408726
100.0,100.0,0.6,2.0,0.02,34.21261158146497,50.48590214956581,-8.251281202571633,67.83958801367635
100.0,100.0,0.6,2.0,0.04,35.575587113007224,49.3215348782035,-8.767050565995747,68.44101671326125
100.0,100.0,0.6,2.0,0.06,36.949569800505515,48.077064941965396,-9.279762618404483,68.94009590365582
100.0,100.0,0.6,2.0,0.08,38.332501983630024,46.75996860916897,-9.787429218166707,69.33584816978404
100.0,100.0,0.6,2.0,0.1,39.72231182378603,45.37800268563648,-10.288092034846452,69.62783264001962
